store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
3498075361737969647,0.0,1.3069151102777778,16.0952132075,0.0,0.0,0.0
5108158250960934003,0.0,0.0,0.0,0.0,0.0,0.0
3735257578617428830,0.0,0.0,0.0,0.0,0.0,0.0
5812126343451879206,0.0,17.468223861944445,63.767927934444444,0.0,0.0,0.0
1117000796123240530,0.0,4.998290299722222,39.30419702416666,0.0,0.0,0.0
3845007594793691128,0.0,2.5,23.694822140555555,0.0,0.0,0.5
7922695432257390169,0.0,1.6604300936111112,21.807005637222222,0.0,0.0,0.0
6961914867439911240,0.0,2.475934091944444,24.70321700666667,0.0,0.0,0.0
2776552099673652520,0.0,0.0,19.5,0.0,0.0,0.40088037111111113
5692403791547114243,0.0,0.0,0.0,0.0,0.0,0.0
7738012949906578753,0.0,0.0,0.0,0.0,0.0,0.0
1971607333245639153,0.0,4.5,30.019197068333334,0.0,0.0,0.0
5739845485401709808,0.0,0.0,0.0,0.0,0.0,0.0
4053941272932293138,0.0,15.459884700555557,83.54948698638887,0.0,0.0,0.0
1925668359834157162,0.0,4.190491626111111,4.190491626111111,0.0,0.5,29.93466931527778
7963559274370048536,0.0,0.0,0.0,0.0,0.0,0.0
4296862946067446403,0.0,0.0,0.0,0.0,0.0,0.0
8276601063195163042,0.0,4.956279203611111,32.53342492972222,0.0,0.0,0.0
2550566020830125139,0.0,2.9865843788888893,18.72435478055555,0.0,0.0,0.0
4756361864046569544,0.0,17.431640730555554,73.44868852722225,0.0,0.0,0.0
579468893655914961,0.0,0.0,0.0,0.0,3.0,25.375099331111112
2380841143263286439,0.0,3.5,3.5,0.0,0.5,22.0
4891207584054151295,0.0,15.475716953333334,57.81628810583333,0.0,0.0,0.0
930651615304630906,0.0,0.0,0.0,0.0,0.0,0.0
8075922097288207276,0.0,1.8942674813888891,3.4164097124999997,0.0,0.0,16.5
5856311688745503306,0.0,0.0,0.0,0.0,0.0,0.0
5631841752214948847,0.0,0.0,0.0,0.0,4.5,24.128559484444445
8637317869289237717,0.0,3.8872605163888894,22.88726051638889,0.0,0.0,5.391093414444444
8496910712821448478,0.0,0.0,0.0,0.0,3.863975267222222,27.68652330611111
2578577599122607800,0.0,1.0,11.999552518333335,0.0,0.0,0.0
7169425814577237058,0.0,3.0,24.0,0.0,0.0,0.0
1816215248112665233,0.0,1.4866346116666667,2.079161057222222,0.0,0.5,17.5
8933646585248067682,0.0,0.0,18.24977121888889,0.0,0.0,0.0
5154809280252928084,0.0,1.5,11.973198213611111,0.0,0.0,0.0
808938633227012075,0.0,4.942742914444444,33.80615371388889,0.0,0.0,0.0
2141998158763226466,0.0,0.0,0.0,0.0,0.0,0.0
6462546161367621216,0.0,3.5,25.5,0.0,0.0,0.0
8568541389938552968,0.0,0.0,0.0,0.0,4.364746198333333,29.347758180000003
2677415097765332649,0.0,3.585870618611111,13.985037183055557,0.0,0.0,0.0
5323869639023492655,0.0,5.912925030555556,37.31249964777778,0.0,0.0,0.0
2031469184292562578,0.0,0.0,0.0,0.0,0.0,0.0
4951294527917132374,0.0,4.957237085,30.909382574166667,0.0,0.0,0.0
8233954658295489378,0.0,17.514770871388887,61.771527610555545,0.0,0.0,0.0
6677413050879391233,0.0,0.0,0.0,0.0,0.0,13.094453411388889
6735523535885162364,0.0,1.526801168611111,21.621037211111116,0.0,0.0,0.0
2208220409008547336,0.0,5.0,29.673941482222226,0.0,0.0,0.0
5116207495649368965,0.0,0.0,0.0,0.0,1.5,17.167140956388888
8606993479096520533,0.0,5.5,35.659154450833334,0.0,0.0,0.0
4074377367930081393,0.0,0.0,0.0,0.0,0.0,0.0
1422431014167366751,0.0,15.521752798333331,86.55851620194446,0.0,0.0,0.0
2177976958350880069,0.0,2.398320213055556,2.966662721388889,0.0,1.5,25.0
4129014816561330607,0.0,3.5,25.5,0.0,0.0,0.0
5727335955215724563,0.0,3.0,23.5,0.0,0.0,0.0
3280015877085264302,0.0,15.550345465277777,76.6778746988889,0.0,0.0,0.0
5771356199323794208,0.0,0.0,0.0,0.0,0.0,0.0
4725816009603526095,0.0,5.908331211666667,46.94655658694443,0.0,2.0,5.0
168921235812740107,0.0,0.0,0.0,0.0,0.0,0.0
6192677996259677514,0.0,7.942785484722222,49.42082563611111,0.0,0.0,0.4482576555555556
860563955861104071,0.0,3.5,26.189138579444442,0.0,0.0,0.0
3851494955760727227,0.0,15.496311461944446,82.01741659888891,0.0,0.0,0.0
7224362898323979243,0.0,2.0,2.5510976286111116,0.0,3.0,26.200610750000003
8696038038286752423,0.0,0.0,0.0,0.0,0.0,0.0
5169820018544744097,0.0,0.0,0.0,0.0,0.0,0.0
4512909604559457010,0.0,3.6144442305555553,26.98894416833333,0.0,0.0,0.0
7977754422962025886,0.0,1.0,20.23048822333333,0.0,0.0,0.0
3107437901270453701,0.0,2.5,21.5,0.0,0.0,0.0
5473163136688283346,0.0,0.0,0.0,0.0,2.3525174127777775,21.081859991666665
8986513270859819579,0.0,6.0,19.5,0.0,0.0,5.0
6493387160582322726,0.0,2.9369460961111113,23.405075989722224,0.0,0.0,0.0
5461821923796235392,0.0,0.0,0.0,0.0,4.3451875225,33.87276079722222
3705130235836966700,0.0,3.4237120655555553,3.4237120655555553,0.0,0.0,17.343773696111107
7945455645770674132,0.0,17.464977809444445,63.78538277305556,0.0,0.0,0.0
3983096514439153434,0.0,0.0,0.0,0.0,0.0,0.0
5793938162326382521,0.0,0.0,0.0,0.0,0.0,0.0
7866555864675856310,0.0,2.5,11.5,0.0,0.0,0.0
